Date,IntZone,IntZoneName,CA,CAName,Positive7Day,Population
20210707,S02001236,Culter,S12000033,Aberdeen City,14,4733
20210707,S02001237,"Cults, Bieldside and Milltimber West",S12000033,Aberdeen City,13,4831
20210707,S02001238,"Cults, Bieldside and Milltimber East",S12000033,Aberdeen City,22,6840
20210707,S02001239,Garthdee,S12000033,Aberdeen City,19,5581
20210707,S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S12000033,Aberdeen City,12,4487
20210707,S02001241,"Braeside, Mannofield, Broomhill and Seafield South",S12000033,Aberdeen City,12,4008
20210707,S02001242,"Braeside, Mannofield, Broomhill and Seafield North",S12000033,Aberdeen City,16,5040
20210707,S02001243,Hazlehead,S12000033,Aberdeen City,8,5648
20210707,S02001244,Summerhill,S12000033,Aberdeen City,9,3801
20210707,S02001245,Midstocket,S12000033,Aberdeen City,33,4544
20210707,S02001246,Rosemount,S12000033,Aberdeen City,13,5605
20210707,S02001247,West End North,S12000033,Aberdeen City,30,3647
20210707,S02001248,West End South,S12000033,Aberdeen City,25,6266
20210707,S02001249,City Centre West,S12000033,Aberdeen City,26,3949
20210707,S02001250,City Centre East,S12000033,Aberdeen City,9,2541
20210707,S02001251,Ferryhill North,S12000033,Aberdeen City,25,4991
20210707,S02001252,Ferryhill South,S12000033,Aberdeen City,16,4949
20210707,S02001253,"Kincorth, Leggart and Nigg North",S12000033,Aberdeen City,15,3938
20210707,S02001254,"Kincorth, Leggart and Nigg South",S12000033,Aberdeen City,27,5072
20210707,S02001255,Cove South,S12000033,Aberdeen City,26,3987
20210707,S02001256,Cove North,S12000033,Aberdeen City,25,3505
20210707,S02001257,Torry West,S12000033,Aberdeen City,32,5284
20210707,S02001258,Torry East,S12000033,Aberdeen City,26,4312
20210707,S02001259,Hanover South,S12000033,Aberdeen City,9,3282
20210707,S02001260,Hanover North,S12000033,Aberdeen City,19,4042
20210707,S02001261,George Street,S12000033,Aberdeen City,16,7105
20210707,S02001262,Ashgrove,S12000033,Aberdeen City,14,3785
20210707,S02001263,"Froghall, Powis and Sunnybank",S12000033,Aberdeen City,21,5654
20210707,S02001264,Seaton,S12000033,Aberdeen City,20,4621
20210707,S02001265,Old Aberdeen,S12000033,Aberdeen City,11,4255
20210707,S02001266,Tillydrone,S12000033,Aberdeen City,16,5416
20210707,S02001267,Woodside,S12000033,Aberdeen City,19,3923
20210707,S02001268,Hilton,S12000033,Aberdeen City,14,6138
20210707,S02001269,Stockethill,S12000033,Aberdeen City,7,5391
20210707,S02001270,Mastrick,S12000033,Aberdeen City,15,4612
20210707,S02001271,Sheddocksley,S12000033,Aberdeen City,14,4840
20210707,S02001272,Cummings Park,S12000033,Aberdeen City,19,3436
20210707,S02001273,Northfield,S12000033,Aberdeen City,24,5355
20210707,S02001274,Heathryfold and Middlefield,S12000033,Aberdeen City,29,4959
20210707,S02001275,Kingswells,S12000033,Aberdeen City,24,5986
20210707,S02001276,Bucksburn South,S12000033,Aberdeen City,11,4458
20210707,S02001277,Bucksburn North,S12000033,Aberdeen City,13,5304
20210707,S02001278,Dyce,S12000033,Aberdeen City,28,5247
20210707,S02001279,Danestone,S12000033,Aberdeen City,14,3961
20210707,S02001280,Oldmachar West,S12000033,Aberdeen City,22,4480
20210707,S02001281,Oldmachar East,S12000033,Aberdeen City,34,4771
20210707,S02001282,Balgownie and Donmouth West,S12000033,Aberdeen City,13,3668
20210707,S02001283,Balgownie and Donmouth East,S12000033,Aberdeen City,8,2630
20210707,S02001284,Denmore,S12000033,Aberdeen City,16,3792
20210707,S02001285,East Cairngorms,S12000034,Aberdeenshire,4,3034
20210707,S02001286,Aboyne and South Deeside,S12000034,Aberdeenshire,12,5266
20210707,S02001287,Mearns and Laurencekirk,S12000034,Aberdeenshire,6,4457
20210707,S02001288,Mearns South and Benholm,S12000034,Aberdeenshire,7,4052
20210707,S02001289,Mearns North and Inverbervie,S12000034,Aberdeenshire,,5663
20210707,S02001290,"Fetteresso, Netherley and Catter",S12000034,Aberdeenshire,21,4633
20210707,S02001291,Stonehaven South,S12000034,Aberdeenshire,17,5220
20210707,S02001292,Stonehaven North,S12000034,Aberdeenshire,20,5641
20210707,S02001293,Newtonhill,S12000034,Aberdeenshire,8,2895
20210707,S02001294,Portlethen,S12000034,Aberdeenshire,11,4224
20210707,S02001295,Banchory-Devenick and Findon,S12000034,Aberdeenshire,31,5942
20210707,S02001296,"Dunecht, Durris and Drumoak",S12000034,Aberdeenshire,16,5160
20210707,S02001297,Banchory East,S12000034,Aberdeenshire,3,4181
20210707,S02001298,Banchory West,S12000034,Aberdeenshire,3,2877
20210707,S02001299,Crathes and Torphins,S12000034,Aberdeenshire,,4307
20210707,S02001300,Cromar and Kildrummy,S12000034,Aberdeenshire,,3942
20210707,S02001301,Howe of Alford,S12000034,Aberdeenshire,8,6303
20210707,S02001302,Kemnay,S12000034,Aberdeenshire,8,3471
20210707,S02001303,Inverurie North,S12000034,Aberdeenshire,6,5318
20210707,S02001304,Inverurie South,S12000034,Aberdeenshire,8,5219
20210707,S02001305,Durno-Chapel of Garioch,S12000034,Aberdeenshire,21,7205
20210707,S02001306,Kintore,S12000034,Aberdeenshire,7,5881
20210707,S02001307,Blackburn,S12000034,Aberdeenshire,,3438
20210707,S02001308,Westhill North and South,S12000034,Aberdeenshire,23,5138
20210707,S02001309,Westhill Central,S12000034,Aberdeenshire,7,3813
20210707,S02001310,Garlogie and Elrick,S12000034,Aberdeenshire,22,3924
20210707,S02001311,Newmachar and Fintray,S12000034,Aberdeenshire,12,4258
20210707,S02001312,Balmedie and Potterton,S12000034,Aberdeenshire,13,5390
20210707,S02001313,Ellon East,S12000034,Aberdeenshire,10,6106
20210707,S02001314,Ellon West,S12000034,Aberdeenshire,3,4001
20210707,S02001315,Ythanside,S12000034,Aberdeenshire,8,4634
20210707,S02001316,Ythsie,S12000034,Aberdeenshire,5,6093
20210707,S02001317,Barrahill,S12000034,Aberdeenshire,4,5008
20210707,S02001318,Fyvie-Rothie,S12000034,Aberdeenshire,6,3919
20210707,S02001319,"Insch, Oyne and Ythanwells",S12000034,Aberdeenshire,,5059
20210707,S02001320,Clashindarroch,S12000034,Aberdeenshire,4,4615
20210707,S02001321,Huntly,S12000034,Aberdeenshire,3,4159
20210707,S02001322,Auchterless and Monquhitter,S12000034,Aberdeenshire,,2864
20210707,S02001323,Turriff,S12000034,Aberdeenshire,4,4437
20210707,S02001324,"Portsoy, Fordyce and Cornhill",S12000034,Aberdeenshire,,3149
20210707,S02001325,Aberchirder and Whitehills,S12000034,Aberdeenshire,3,3775
20210707,S02001326,Banff,S12000034,Aberdeenshire,3,4100
20210707,S02001327,Macduff,S12000034,Aberdeenshire,4,3838
20210707,S02001328,Gardenstown and King Edward,S12000034,Aberdeenshire,3,3143
20210707,S02001329,New Pitsligo,S12000034,Aberdeenshire,27,2942
20210707,S02001330,Deer and Mormond,S12000034,Aberdeenshire,20,5068
20210707,S02001331,Mintlaw,S12000034,Aberdeenshire,6,2568
20210707,S02001332,Auchnagatt,S12000034,Aberdeenshire,5,3139
20210707,S02001333,Cruden,S12000034,Aberdeenshire,4,4402
20210707,S02001334,Peterhead Links,S12000034,Aberdeenshire,,4481
20210707,S02001335,Peterhead Bay,S12000034,Aberdeenshire,3,2440
20210707,S02001336,Peterhead Harbour,S12000034,Aberdeenshire,11,6002
20210707,S02001337,Peterhead Ugieside,S12000034,Aberdeenshire,8,4173
20210707,S02001338,Longside and Rattray,S12000034,Aberdeenshire,13,7626
20210707,S02001339,Rosehearty and Strathbeg,S12000034,Aberdeenshire,40,6269
20210707,S02001340,Fraserburgh Smiddyhill,S12000034,Aberdeenshire,36,4068
20210707,S02001341,Fraserburgh Lochpots,S12000034,Aberdeenshire,8,2261
20210707,S02001342,Fraserburgh Central-Academy,S12000034,Aberdeenshire,9,2590
20210707,S02001343,Fraserburgh Harbour and Broadsea,S12000034,Aberdeenshire,17,3429
20210707,S02001344,South Angus,S12000041,Angus,33,5502
20210707,S02001345,Monikie,S12000041,Angus,43,6478
20210707,S02001346,Monifieth West,S12000041,Angus,25,2777
20210707,S02001347,Monifieth East,S12000041,Angus,33,4999
20210707,S02001348,Carnoustie West,S12000041,Angus,48,5334
20210707,S02001349,Carnoustie East,S12000041,Angus,42,5341
20210707,S02001350,Arbroath Landward,S12000041,Angus,12,3152
20210707,S02001351,Arbroath Kirkton,S12000041,Angus,39,5315
20210707,S02001352,Arbroath Keptie,S12000041,Angus,18,3616
20210707,S02001353,Arbroath Harbour,S12000041,Angus,33,4668
20210707,S02001354,Arbroath Cliffburn,S12000041,Angus,42,5056
20210707,S02001355,Arbroath Warddykes,S12000041,Angus,33,4538
20210707,S02001356,Lunan,S12000041,Angus,11,2882
20210707,S02001357,Montrose South,S12000041,Angus,20,5520
20210707,S02001358,Montrose North,S12000041,Angus,19,4660
20210707,S02001359,Hillside,S12000041,Angus,17,3782
20210707,S02001360,Friockheim,S12000041,Angus,12,3547
20210707,S02001361,Brechin East,S12000041,Angus,13,3401
20210707,S02001362,Brechin West,S12000041,Angus,13,3831
20210707,S02001363,Letham and Glamis,S12000041,Angus,8,5394
20210707,S02001364,Forfar East,S12000041,Angus,17,4471
20210707,S02001365,Forfar Central,S12000041,Angus,11,4796
20210707,S02001366,Forfar West,S12000041,Angus,15,4838
20210707,S02001367,Kirriemuir Landward,S12000041,Angus,19,2833
20210707,S02001368,Kirriemuir,S12000041,Angus,13,5964
20210707,S02001369,Angus Glens,S12000041,Angus,4,3505
20210707,S02001370,"Mull, Iona, Coll and Tiree",S12000035,Argyll and Bute,6,3797
20210707,S02001371,Oban South,S12000035,Argyll and Bute,4,5703
20210707,S02001372,Oban North,S12000035,Argyll and Bute,11,2596
20210707,S02001373,Benderloch Trail,S12000035,Argyll and Bute,7,5576
20210707,S02001374,Loch Awe,S12000035,Argyll and Bute,,2222
20210707,S02001375,Mid Argyll,S12000035,Argyll and Bute,3,3084
20210707,S02001376,Greater Lochgilphead,S12000035,Argyll and Bute,,3657
20210707,S02001377,Knapdale,S12000035,Argyll and Bute,11,2417
20210707,S02001378,Whisky Isles,S12000035,Argyll and Bute,,3367
20210707,S02001379,Kintyre Trail,S12000035,Argyll and Bute,,2830
20210707,S02001380,Campbeltown,S12000035,Argyll and Bute,,4556
20210707,S02001381,Bute,S12000035,Argyll and Bute,,2463
20210707,S02001382,Rothesay Town,S12000035,Argyll and Bute,,3605
20210707,S02001383,Cowal South,S12000035,Argyll and Bute,9,2598
20210707,S02001384,Cowal North,S12000035,Argyll and Bute,6,3098
20210707,S02001385,Hunter's Quay,S12000035,Argyll and Bute,15,5054
20210707,S02001386,Dunoon,S12000035,Argyll and Bute,11,4313
20210707,S02001387,Garelochhead,S12000035,Argyll and Bute,10,6677
20210707,S02001388,Helensburgh West and Rhu,S12000035,Argyll and Bute,12,4266
20210707,S02001389,Helensburgh North,S12000035,Argyll and Bute,13,4214
20210707,S02001390,Helensburgh Centre,S12000035,Argyll and Bute,7,2923
20210707,S02001391,Helensburgh East,S12000035,Argyll and Bute,21,3888
20210707,S02001392,Lomond Shore,S12000035,Argyll and Bute,6,2966
20210707,S02001393,Tullibody South,S12000005,Clackmannanshire,11,4235
20210707,S02001394,Tullibody North and Glenochil,S12000005,Clackmannanshire,14,5474
20210707,S02001395,Menstrie,S12000005,Clackmannanshire,6,2897
20210707,S02001396,Alva,S12000005,Clackmannanshire,7,4637
20210707,S02001397,"Fishcross, Devon Village and Coalsnaughton",S12000005,Clackmannanshire,3,2321
20210707,S02001398,Tillicoultry,S12000005,Clackmannanshire,16,4656
20210707,S02001399,Dollar and Muckhart,S12000005,Clackmannanshire,5,3584
20210707,S02001400,"Clackmannan, Kennet and Forestmill",S12000005,Clackmannanshire,6,5065
20210707,S02001401,Sauchie,S12000005,Clackmannanshire,9,5163
20210707,S02001402,Alloa South and East,S12000005,Clackmannanshire,14,4441
20210707,S02001403,Alloa North,S12000005,Clackmannanshire,11,5689
20210707,S02001404,Alloa West,S12000005,Clackmannanshire,6,3378
20210707,S02001405,Stranraer West,S12000006,Dumfries and Galloway,,3748
20210707,S02001406,Stranraer East,S12000006,Dumfries and Galloway,,2581
20210707,S02001407,Stranraer South,S12000006,Dumfries and Galloway,5,3388
20210707,S02001408,Rhins North,S12000006,Dumfries and Galloway,,3589
20210707,S02001409,Rhins South,S12000006,Dumfries and Galloway,,2148
20210707,S02001410,Machars North,S12000006,Dumfries and Galloway,6,2523
20210707,S02001411,Machars South,S12000006,Dumfries and Galloway,6,4910
20210707,S02001412,Newton Stewart,S12000006,Dumfries and Galloway,3,5442
20210707,S02001413,Gatehouse,S12000006,Dumfries and Galloway,3,3550
20210707,S02001414,Kirkcudbright,S12000006,Dumfries and Galloway,3,5304
20210707,S02001415,Castle Douglas,S12000006,Dumfries and Galloway,,4828
20210707,S02001416,Dalbeattie,S12000006,Dumfries and Galloway,4,4172
20210707,S02001417,Dalbeattie Rural,S12000006,Dumfries and Galloway,,2415
20210707,S02001418,Glenkens,S12000006,Dumfries and Galloway,6,3754
20210707,S02001419,Upper Nithsdale,S12000006,Dumfries and Galloway,,4607
20210707,S02001420,Thornhill,S12000006,Dumfries and Galloway,,4053
20210707,S02001421,Mid Nithsdale,S12000006,Dumfries and Galloway,6,4526
20210707,S02001422,Shawhead,S12000006,Dumfries and Galloway,3,3529
20210707,S02001423,Lochside and Lincluden,S12000006,Dumfries and Galloway,4,5618
20210707,S02001424,Summerville,S12000006,Dumfries and Galloway,,4594
20210707,S02001425,Troqueer,S12000006,Dumfries and Galloway,,3519
20210707,S02001426,New Abbey,S12000006,Dumfries and Galloway,,3344
20210707,S02001427,Kingholm,S12000006,Dumfries and Galloway,,3096
20210707,S02001428,Calside,S12000006,Dumfries and Galloway,3,2705
20210707,S02001429,Georgetown,S12000006,Dumfries and Galloway,,2738
20210707,S02001430,Dumfries Central,S12000006,Dumfries and Galloway,9,3387
20210707,S02001431,Nunholm,S12000006,Dumfries and Galloway,6,3358
20210707,S02001432,Locharbriggs,S12000006,Dumfries and Galloway,,2934
20210707,S02001433,Heathhall,S12000006,Dumfries and Galloway,,2804
20210707,S02001434,Collin,S12000006,Dumfries and Galloway,3,3919
20210707,S02001435,Lochmaben,S12000006,Dumfries and Galloway,6,3379
20210707,S02001436,Lockerbie,S12000006,Dumfries and Galloway,8,4966
20210707,S02001437,Moffat,S12000006,Dumfries and Galloway,7,3718
20210707,S02001438,Langholm and Eskdale,S12000006,Dumfries and Galloway,4,3742
20210707,S02001439,Annandale East,S12000006,Dumfries and Galloway,,3947
20210707,S02001440,Annandale West,S12000006,Dumfries and Galloway,3,2499
20210707,S02001441,Annan West,S12000006,Dumfries and Galloway,10,3065
20210707,S02001442,Annan East,S12000006,Dumfries and Galloway,6,5537
20210707,S02001443,Eastriggs,S12000006,Dumfries and Galloway,8,2869
20210707,S02001444,Gretna,S12000006,Dumfries and Galloway,11,4055
20210707,S02001445,Westend,S12000042,Dundee City,32,5729
20210707,S02001446,Perth Road,S12000042,Dundee City,44,7637
20210707,S02001447,Logie and Blackness,S12000042,Dundee City,31,5633
20210707,S02001448,City Centre,S12000042,Dundee City,39,4918
20210707,S02001449,Docks and Wellgate,S12000042,Dundee City,44,5486
20210707,S02001450,Hilltown,S12000042,Dundee City,34,4739
20210707,S02001451,The Glens,S12000042,Dundee City,44,4833
20210707,S02001452,Stobswell,S12000042,Dundee City,37,5807
20210707,S02001453,Baxter Park,S12000042,Dundee City,22,3218
20210707,S02001454,Craigie and  Craigiebank,S12000042,Dundee City,28,4306
20210707,S02001455,Douglas West,S12000042,Dundee City,31,4418
20210707,S02001456,West Ferry,S12000042,Dundee City,16,3121
20210707,S02001457,Douglas East,S12000042,Dundee City,20,2763
20210707,S02001458,Broughty Ferry West,S12000042,Dundee City,25,5130
20210707,S02001459,Broughty Ferry East,S12000042,Dundee City,21,3712
20210707,S02001460,Barnhill,S12000042,Dundee City,23,4433
20210707,S02001461,West Pitkerro,S12000042,Dundee City,38,6571
20210707,S02001462,Whitfield,S12000042,Dundee City,71,6098
20210707,S02001463,Fintry,S12000042,Dundee City,65,6420
20210707,S02001464,Linlathen and Midcraigie,S12000042,Dundee City,48,5295
20210707,S02001465,Caird Park,S12000042,Dundee City,42,3285
20210707,S02001466,Kirkton,S12000042,Dundee City,34,4080
20210707,S02001467,Downfield,S12000042,Dundee City,32,4838
20210707,S02001468,Fairmuir,S12000042,Dundee City,41,3686
20210707,S02001469,Law,S12000042,Dundee City,33,4723
20210707,S02001470,Balgay,S12000042,Dundee City,26,3796
20210707,S02001471,Menzieshill,S12000042,Dundee City,43,4457
20210707,S02001472,Charleston,S12000042,Dundee City,31,4262
20210707,S02001473,Lochee,S12000042,Dundee City,35,5584
20210707,S02001474,Ardler and St Marys,S12000042,Dundee City,53,6075
20210707,S02001475,Western Edge,S12000042,Dundee City,33,4267
20210707,S02001476,Doon Valley South,S12000008,East Ayrshire,5,3170
20210707,S02001477,Doon Valley North,S12000008,East Ayrshire,11,4154
20210707,S02001478,Mauchline Rural,S12000008,East Ayrshire,17,4967
20210707,S02001479,Drongan,S12000008,East Ayrshire,6,3061
20210707,S02001480,Mauchline,S12000008,East Ayrshire,,3921
20210707,S02001481,Cumnock Rural,S12000008,East Ayrshire,13,4664
20210707,S02001482,New Cumnock,S12000008,East Ayrshire,3,2652
20210707,S02001483,Cumnock South and Craigens,S12000008,East Ayrshire,12,4777
20210707,S02001484,Cumnock North,S12000008,East Ayrshire,4,3834
20210707,S02001485,Auchinleck,S12000008,East Ayrshire,6,3639
20210707,S02001486,Northern and Irvine Valley Rural,S12000008,East Ayrshire,12,6204
20210707,S02001487,Stewarton East,S12000008,East Ayrshire,11,4114
20210707,S02001488,Stewarton West,S12000008,East Ayrshire,13,2467
20210707,S02001489,Darvel,S12000008,East Ayrshire,11,3837
20210707,S02001490,Newmilns,S12000008,East Ayrshire,6,2759
20210707,S02001491,Galston,S12000008,East Ayrshire,20,4750
20210707,S02001492,Earlston and Hurlford Rural,S12000008,East Ayrshire,15,5630
20210707,S02001493,Shortlees,S12000008,East Ayrshire,8,4396
20210707,S02001494,Bellfield and Kirkstyle,S12000008,East Ayrshire,8,4238
20210707,S02001495,Kilmarnock South Central and Caprington,S12000008,East Ayrshire,10,2802
20210707,S02001496,Piersland,S12000008,East Ayrshire,15,3207
20210707,S02001497,New Farm Loch South,S12000008,East Ayrshire,7,2792
20210707,S02001498,Dean and New Farm Loch North,S12000008,East Ayrshire,12,3664
20210707,S02001499,Southcraig and Beansburn,S12000008,East Ayrshire,39,5826
20210707,S02001500,Altonhill North and Onthank,S12000008,East Ayrshire,28,4566
20210707,S02001501,"Altonhill South, Longpark and Hillhead",S12000008,East Ayrshire,21,4759
20210707,S02001502,Bonnyton and Town Centre,S12000008,East Ayrshire,14,3853
20210707,S02001503,"Grange, Howard and Gargieston",S12000008,East Ayrshire,11,6029
20210707,S02001504,"Crosshouse, Gatehead and Kilmaurs Rural",S12000008,East Ayrshire,17,4621
20210707,S02001505,Kilmaurs,S12000008,East Ayrshire,5,2657
20210707,S02001506,West Clober and Mains Estate,S12000045,East Dunbartonshire,9,2748
20210707,S02001507,East Clober and Mains Estate,S12000045,East Dunbartonshire,13,3422
20210707,S02001508,Barloch,S12000045,East Dunbartonshire,7,3283
20210707,S02001509,Keystone and Dougalston,S12000045,East Dunbartonshire,14,4079
20210707,S02001510,Kilmardinny East,S12000045,East Dunbartonshire,12,3187
20210707,S02001511,Kilmardinny West,S12000045,East Dunbartonshire,19,3786
20210707,S02001512,North Castlehill and Thorn,S12000045,East Dunbartonshire,16,4415
20210707,S02001513,South Castlehill and Thorn,S12000045,East Dunbartonshire,15,4168
20210707,S02001514,Westerton West,S12000045,East Dunbartonshire,16,2822
20210707,S02001515,Westerton East,S12000045,East Dunbartonshire,7,3673
20210707,S02001516,Kessington West,S12000045,East Dunbartonshire,10,3242
20210707,S02001517,Kessington East,S12000045,East Dunbartonshire,10,2904
20210707,S02001518,Torrance and Balmore,S12000045,East Dunbartonshire,15,2805
20210707,S02001519,Bishopbriggs North and Kenmure,S12000045,East Dunbartonshire,28,5089
20210707,S02001520,Bishopbriggs West and Cadder,S12000045,East Dunbartonshire,51,6505
20210707,S02001521,Auchinairn,S12000045,East Dunbartonshire,40,5686
20210707,S02001522,Woodhill East,S12000045,East Dunbartonshire,12,2454
20210707,S02001523,Woodhill West,S12000045,East Dunbartonshire,15,4141
20210707,S02001524,Lenzie North,S12000045,East Dunbartonshire,13,5109
20210707,S02001525,Lenzie South,S12000045,East Dunbartonshire,10,3321
20210707,S02001526,Kirkintilloch South,S12000045,East Dunbartonshire,23,3397
20210707,S02001527,Kirkintilloch West,S12000045,East Dunbartonshire,16,4137
20210707,S02001528,Hillhead,S12000045,East Dunbartonshire,12,4164
20210707,S02001529,Rosebank and Waterside,S12000045,East Dunbartonshire,19,5422
20210707,S02001530,Twechar and Harestanes East,S12000045,East Dunbartonshire,3,2842
20210707,S02001531,Harestanes,S12000045,East Dunbartonshire,6,3146
20210707,S02001532,Milton of Campsie,S12000045,East Dunbartonshire,16,4011
20210707,S02001533,Lennoxtown,S12000045,East Dunbartonshire,15,4682
20210707,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,29,6902
20210707,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,36,4594
20210707,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,16,2947
20210707,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,33,4865
20210707,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,38,4789
20210707,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,19,2360
20210707,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,39,5666
20210707,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,25,4284
20210707,S02001542,Cockenzie (IZ09),S12000010,East Lothian,41,5694
20210707,S02001543,Tranent North (IZ10),S12000010,East Lothian,32,6827
20210707,S02001544,Tranent South (IZ11),S12000010,East Lothian,37,6023
20210707,S02001545,Ormiston (IZ12),S12000010,East Lothian,11,2968
20210707,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,27,5716
20210707,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,27,6341
20210707,S02001548,Haddington North (IZ15),S12000010,East Lothian,19,4404
20210707,S02001549,Haddington South (IZ16),S12000010,East Lothian,26,4777
20210707,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,15,4406
20210707,S02001551,North Berwick North (IZ18),S12000010,East Lothian,7,3235
20210707,S02001552,North Berwick South (IZ19),S12000010,East Lothian,27,4694
20210707,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,18,5462
20210707,S02001554,Dunbar West (IZ21),S12000010,East Lothian,25,5475
20210707,S02001555,Dunbar East (IZ22),S12000010,East Lothian,13,4661
20210707,S02001556,Neilston and Uplawmoor,S12000011,East Renfrewshire,21,6282
20210707,S02001557,Cross Stobbs,S12000011,East Renfrewshire,21,3525
20210707,S02001558,"Dunterlie, East Arthurlie and Dovecothall",S12000011,East Renfrewshire,19,6157
20210707,S02001559,Arthurlie and Gateside,S12000011,East Renfrewshire,14,4076
20210707,S02001560,Auchenback,S12000011,East Renfrewshire,15,4162
