Date,IntZone,IntZoneName,CA,CAName,Positive7Day,Population
20210707,S02002203,Kildrum,S12000050,North Lanarkshire,16,3994
20210707,S02002204,Abronhill South,S12000050,North Lanarkshire,20,3766
20210707,S02002205,Abronhill North,S12000050,North Lanarkshire,22,4167
20210707,S02002206,Village and Castlecary,S12000050,North Lanarkshire,24,3691
20210707,S02002207,Carrickstone,S12000050,North Lanarkshire,19,4855
20210707,S02002208,Balloch West,S12000050,North Lanarkshire,10,3478
20210707,S02002209,Balloch East,S12000050,North Lanarkshire,8,2636
20210707,S02002210,Kilsyth East and Croy,S12000050,North Lanarkshire,28,8112
20210707,S02002211,Kilsyth Bogside,S12000050,North Lanarkshire,7,3195
20210707,S02002212,Balmalloch,S12000050,North Lanarkshire,18,3642
20210707,S02002213,"Stromness, Sandwick and Stenness",S12000023,Orkney Islands,5,3194
20210707,S02002214,West Mainland,S12000023,Orkney Islands,,4253
20210707,S02002215,East Mainland,S12000023,Orkney Islands,3,4591
20210707,S02002216,West Kirkwall,S12000023,Orkney Islands,6,3698
20210707,S02002217,East Kirkwall,S12000023,Orkney Islands,,2346
20210707,S02002218,Isles,S12000023,Orkney Islands,6,4188
20210707,S02002219,"Powmill, Cleish and Scotlandwell",S12000048,Perth and Kinross,24,4332
20210707,S02002220,Kinross,S12000048,Perth and Kinross,28,5000
20210707,S02002221,Milnathort and Crook of Devon,S12000048,Perth and Kinross,13,3856
20210707,S02002222,"Muthill, Greenloaning and Gleneagles",S12000048,Perth and Kinross,16,4377
20210707,S02002223,Auchterarder,S12000048,Perth and Kinross,35,4130
20210707,S02002224,"Comrie, Gilmerton and St Fillans",S12000048,Perth and Kinross,6,3838
20210707,S02002225,Crieff North,S12000048,Perth and Kinross,13,3079
20210707,S02002226,Crieff South,S12000048,Perth and Kinross,13,4102
20210707,S02002227,Aberuthven and Almondbank,S12000048,Perth and Kinross,22,4829
20210707,S02002228,"Glenfarg, Dunning and Rhynd",S12000048,Perth and Kinross,21,4824
20210707,S02002229,Bridge of Earn and Abernethy,S12000048,Perth and Kinross,24,5271
20210707,S02002230,Moncrieffe and Friarton,S12000048,Perth and Kinross,27,4069
20210707,S02002231,"Viewlands, Craigie and Wellshill",S12000048,Perth and Kinross,35,5777
20210707,S02002232,Burghmuir and Oakbank,S12000048,Perth and Kinross,15,4179
20210707,S02002233,Western Edge,S12000048,Perth and Kinross,21,4123
20210707,S02002234,Letham,S12000048,Perth and Kinross,38,5419
20210707,S02002235,"Hillyland, Tulloch and Inveralmond",S12000048,Perth and Kinross,36,5916
20210707,S02002236,North Muirton and Old Scone,S12000048,Perth and Kinross,24,3140
20210707,S02002237,Muirton,S12000048,Perth and Kinross,16,3633
20210707,S02002238,North Inch,S12000048,Perth and Kinross,15,2253
20210707,S02002239,Central and South Inch,S12000048,Perth and Kinross,26,4487
20210707,S02002240,Gannochy and Walnut Grove,S12000048,Perth and Kinross,15,3632
20210707,S02002241,Scone,S12000048,Perth and Kinross,31,5088
20210707,S02002242,"Guildtown, Balbeggie and St Madoes",S12000048,Perth and Kinross,24,4086
20210707,S02002243,Errol and Inchture,S12000048,Perth and Kinross,37,4234
20210707,S02002244,"Invergowrie, Longforgan and Abernyte",S12000048,Perth and Kinross,17,3831
20210707,S02002245,Coupar Angus and Meigle,S12000048,Perth and Kinross,11,5232
20210707,S02002246,Alyth,S12000048,Perth and Kinross,7,3039
20210707,S02002247,"Blair Atholl, Strathardle and Glenshee",S12000048,Perth and Kinross,7,4187
20210707,S02002248,Blairgowrie East (Rattray),S12000048,Perth and Kinross,3,2975
20210707,S02002249,Blairgowrie West,S12000048,Perth and Kinross,15,5650
20210707,S02002250,Stanley and Murthly,S12000048,Perth and Kinross,27,4654
20210707,S02002251,Luncarty and Dunkeld,S12000048,Perth and Kinross,18,6142
20210707,S02002252,Pitlochry,S12000048,Perth and Kinross,8,3863
20210707,S02002253,Rannoch and Aberfeldy,S12000048,Perth and Kinross,11,4703
20210707,S02002254,Lochwinnoch,S12000038,Renfrewshire,7,2676
20210707,S02002255,Renfrewshire Rural South and Howwood,S12000038,Renfrewshire,12,4023
20210707,S02002256,Renfrewshire Rural North and Langbank,S12000038,Renfrewshire,48,7084
20210707,S02002257,Kilbarchan,S12000038,Renfrewshire,6,3130
20210707,S02002258,Johnstone South West,S12000038,Renfrewshire,33,5650
20210707,S02002259,Johnstone North West,S12000038,Renfrewshire,25,3505
20210707,S02002260,Johnstone North East,S12000038,Renfrewshire,18,3524
20210707,S02002261,Johnstone South East,S12000038,Renfrewshire,12,3679
20210707,S02002262,Elderslie and Phoenix,S12000038,Renfrewshire,17,5171
20210707,S02002263,Paisley Ferguslie,S12000038,Renfrewshire,21,4101
20210707,S02002264,Paisley North West,S12000038,Renfrewshire,13,3615
20210707,S02002265,Paisley West,S12000038,Renfrewshire,14,5471
20210707,S02002266,Paisley Foxbar,S12000038,Renfrewshire,19,4720
20210707,S02002267,Paisley South West,S12000038,Renfrewshire,11,4559
20210707,S02002268,Paisley Glenburn West,S12000038,Renfrewshire,8,4053
20210707,S02002269,Paisley Glenburn East,S12000038,Renfrewshire,18,3309
20210707,S02002270,Paisley South,S12000038,Renfrewshire,16,3639
20210707,S02002271,Paisley South East,S12000038,Renfrewshire,18,5964
20210707,S02002272,Paisley Dykebar,S12000038,Renfrewshire,18,4022
20210707,S02002273,Paisley East,S12000038,Renfrewshire,24,4146
20210707,S02002274,Paisley Central,S12000038,Renfrewshire,30,7033
20210707,S02002275,Paisley North East,S12000038,Renfrewshire,34,5958
20210707,S02002276,Paisley Ralston,S12000038,Renfrewshire,26,4712
20210707,S02002277,Paisley Gallowhill and Hillington,S12000038,Renfrewshire,24,5457
20210707,S02002278,Paisley North,S12000038,Renfrewshire,23,5424
20210707,S02002279,Renfrew West,S12000038,Renfrewshire,20,6849
20210707,S02002280,Renfrew South,S12000038,Renfrewshire,8,4899
20210707,S02002281,Renfrew East,S12000038,Renfrewshire,22,5413
20210707,S02002282,Renfrew North,S12000038,Renfrewshire,21,7301
20210707,S02002283,Erskine East and Inchinnan,S12000038,Renfrewshire,39,5517
20210707,S02002284,Erskine Central,S12000038,Renfrewshire,43,4909
20210707,S02002285,Erskine West,S12000038,Renfrewshire,22,5477
20210707,S02002286,Bishopton,S12000038,Renfrewshire,30,4391
20210707,S02002287,Linwood South,S12000038,Renfrewshire,10,4060
20210707,S02002288,Linwood North,S12000038,Renfrewshire,9,4491
20210707,S02002289,Houston South,S12000038,Renfrewshire,9,3040
20210707,S02002290,Houston North,S12000038,Renfrewshire,12,3292
20210707,S02002291,Bridge of Weir,S12000038,Renfrewshire,16,4836
20210707,S02002292,Tweeddale West Area,S12000026,Scottish Borders,12,6177
20210707,S02002293,Peebles North,S12000026,Scottish Borders,13,4291
20210707,S02002294,Peebles South,S12000026,Scottish Borders,12,4286
20210707,S02002295,Tweeddale East Area,S12000026,Scottish Borders,16,5758
20210707,S02002296,Earlston Stow and Clovernfords Area,S12000026,Scottish Borders,12,5927
20210707,S02002297,Galashiels North,S12000026,Scottish Borders,7,3758
20210707,S02002298,Galashiels West,S12000026,Scottish Borders,7,2988
20210707,S02002299,Galashiels South,S12000026,Scottish Borders,6,3333
20210707,S02002300,Langlee,S12000026,Scottish Borders,8,2543
20210707,S02002301,Melrose and Tweedbank Area,S12000026,Scottish Borders,5,5412
20210707,S02002302,Lauder and Area,S12000026,Scottish Borders,4,3113
20210707,S02002303,Berwickshire Central,S12000026,Scottish Borders,5,4174
20210707,S02002304,Duns,S12000026,Scottish Borders,5,2787
20210707,S02002305,Berwickshire East,S12000026,Scottish Borders,35,3750
20210707,S02002306,Eyemouth,S12000026,Scottish Borders,42,3500
20210707,S02002307,Chirnside and Area,S12000026,Scottish Borders,23,3961
20210707,S02002308,Coldstream and Area,S12000026,Scottish Borders,16,2748
20210707,S02002309,Cheviot East,S12000026,Scottish Borders,4,4631
20210707,S02002310,Kelso North,S12000026,Scottish Borders,6,3224
20210707,S02002311,Kelso South,S12000026,Scottish Borders,4,2358
20210707,S02002312,Cheviot West,S12000026,Scottish Borders,,2973
20210707,S02002313,St Boswells and Newtown Area,S12000026,Scottish Borders,,3798
20210707,S02002314,Jedburgh,S12000026,Scottish Borders,5,3826
20210707,S02002315,Denholm and Hermitage,S12000026,Scottish Borders,11,4083
20210707,S02002316,Burnfoot,S12000026,Scottish Borders,11,2981
20210707,S02002317,Hawick Central,S12000026,Scottish Borders,15,4230
20210707,S02002318,Hawick West End,S12000026,Scottish Borders,13,3299
20210707,S02002319,Hawick North,S12000026,Scottish Borders,15,3347
20210707,S02002320,Ettrick Yarrow and Liliesleaf Area,S12000026,Scottish Borders,4,2751
20210707,S02002321,Selkirk,S12000026,Scottish Borders,8,5503
20210707,S02002322,Shetland South,S12000027,Shetland Islands,,3354
20210707,S02002323,Lerwick South,S12000027,Shetland Islands,,3403
20210707,S02002324,Lerwick North,S12000027,Shetland Islands,4,4549
20210707,S02002325,Central Shetland,S12000027,Shetland Islands,,3469
20210707,S02002326,East and West Mainland,S12000027,Shetland Islands,,2875
20210707,S02002327,North Mainland,S12000027,Shetland Islands,3,2569
20210707,S02002328,North and East Isles,S12000027,Shetland Islands,,2701
20210707,S02002329,Carrick South,S12000028,South Ayrshire,19,5314
20210707,S02002330,Girvan Glendoune,S12000028,South Ayrshire,16,3194
20210707,S02002331,Girvan Ailsa,S12000028,South Ayrshire,5,3191
20210707,S02002332,Maybole,S12000028,South Ayrshire,7,4655
20210707,S02002333,Carrick North,S12000028,South Ayrshire,9,4626
20210707,S02002334,Coylton,S12000028,South Ayrshire,8,3779
20210707,S02002335,Alloway and Doonfoot,S12000028,South Ayrshire,13,5957
20210707,S02002336,Castlehill and Kincaidston,S12000028,South Ayrshire,7,4176
20210707,S02002337,Belmont,S12000028,South Ayrshire,21,5326
20210707,S02002338,Holmston and Forehill,S12000028,South Ayrshire,9,4912
20210707,S02002339,Ayr South Harbour and Town Centre,S12000028,South Ayrshire,9,5448
20210707,S02002340,"Ayr North Harbour, Wallacetown and Newton South",S12000028,South Ayrshire,15,4616
20210707,S02002341,Craigie,S12000028,South Ayrshire,9,2594
20210707,S02002342,Dalmilling,S12000028,South Ayrshire,11,2950
20210707,S02002343,"Lochside, Braehead and Whitletts",S12000028,South Ayrshire,9,4216
20210707,S02002344,Newton North,S12000028,South Ayrshire,12,4175
20210707,S02002345,Heathfield,S12000028,South Ayrshire,9,4412
20210707,S02002346,Prestwick West,S12000028,South Ayrshire,7,4051
20210707,S02002347,Prestwick East,S12000028,South Ayrshire,12,5277
20210707,S02002348,Prestwick Airport and Monkton,S12000028,South Ayrshire,,3194
20210707,S02002349,"Annbank, Mossblown and Tarbolton - the Coalfields",S12000028,South Ayrshire,11,5829
20210707,S02002350,"Dundonald, Loans and Symington",S12000028,South Ayrshire,18,6240
20210707,S02002351,Muirhead,S12000028,South Ayrshire,6,5203
20210707,S02002352,Barassie,S12000028,South Ayrshire,7,3919
20210707,S02002353,Troon,S12000028,South Ayrshire,12,5356
20210707,S02002354,Clydesdale South,S12000029,South Lanarkshire,,2441
20210707,S02002355,"Biggar, Symington, Thankerton and Dolphinton",S12000029,South Lanarkshire,4,5847
20210707,S02002356,"Carstairs, Carstairs Junction and Carnwath",S12000029,South Lanarkshire,9,4777
20210707,S02002357,"Forth, Braehead and Auchengray",S12000029,South Lanarkshire,5,3576
20210707,S02002358,Law,S12000029,South Lanarkshire,3,3683
20210707,S02002359,Carluke West,S12000029,South Lanarkshire,8,2820
20210707,S02002360,Carluke North,S12000029,South Lanarkshire,,2437
20210707,S02002361,Carluke East,S12000029,South Lanarkshire,7,4088
20210707,S02002362,Carluke South,S12000029,South Lanarkshire,3,3391
20210707,S02002363,"Crossford, Braidwood and Yieldshields",S12000029,South Lanarkshire,4,2705
20210707,S02002364,Lanark North West,S12000029,South Lanarkshire,4,2609
20210707,S02002365,Lanark North East,S12000029,South Lanarkshire,5,2182
20210707,S02002366,Lanark South,S12000029,South Lanarkshire,4,3872
20210707,S02002367,Hazelbank and Kirkfieldbank,S12000029,South Lanarkshire,8,3965
20210707,S02002368,"Douglas, Coalburn and Rigside",S12000029,South Lanarkshire,13,4293
20210707,S02002369,Lesmahagow,S12000029,South Lanarkshire,12,3780
20210707,S02002370,Kirkmuirhill and Blackwood,S12000029,South Lanarkshire,10,4264
20210707,S02002371,Ashgill and Netherburn,S12000029,South Lanarkshire,5,3021
20210707,S02002372,Merryton and Meadowhill,S12000029,South Lanarkshire,7,3259
20210707,S02002373,"Larkhall Central, Raploch, Millheugh and Burnhead",S12000029,South Lanarkshire,9,3805
20210707,S02002374,Hareleeshill,S12000029,South Lanarkshire,7,4001
20210707,S02002375,Strutherhill,S12000029,South Lanarkshire,12,3526
20210707,S02002376,Stonehouse,S12000029,South Lanarkshire,13,5774
20210707,S02002377,Strathaven South,S12000029,South Lanarkshire,12,4591
20210707,S02002378,Strathaven North,S12000029,South Lanarkshire,11,2881
20210707,S02002379,"Chapelton, Glengavel and Sandford",S12000029,South Lanarkshire,8,3575
20210707,S02002380,"Glassford, Quarter and Allanton",S12000029,South Lanarkshire,11,4310
20210707,S02002381,Eddlewood,S12000029,South Lanarkshire,14,3516
20210707,S02002382,Low Waters,S12000029,South Lanarkshire,6,2746
20210707,S02002383,Silvertonhill,S12000029,South Lanarkshire,6,2815
20210707,S02002384,Hamilton Centre and Low Parks,S12000029,South Lanarkshire,7,4179
20210707,S02002385,Laighstonehall,S12000029,South Lanarkshire,7,3617
20210707,S02002386,Fairhill,S12000029,South Lanarkshire,4,2035
20210707,S02002387,Woodhead and Meikle Earnock,S12000029,South Lanarkshire,13,2730
20210707,S02002388,Little Earnock,S12000029,South Lanarkshire,37,6779
20210707,S02002389,Earnock,S12000029,South Lanarkshire,17,4040
20210707,S02002390,Hillhouse,S12000029,South Lanarkshire,,4098
20210707,S02002391,High Blantyre,S12000029,South Lanarkshire,19,3751
20210707,S02002392,Blantyre South and Wheatlands,S12000029,South Lanarkshire,11,4294
20210707,S02002393,Low Blantyre and Bardykes,S12000029,South Lanarkshire,10,3279
20210707,S02002394,Blantytre North and Coatshill,S12000029,South Lanarkshire,3,2936
20210707,S02002395,Burnbank North,S12000029,South Lanarkshire,15,4886
20210707,S02002396,Burnbank Central and Udston,S12000029,South Lanarkshire,9,4592
20210707,S02002397,Burnbank South and Chantinghall,S12000029,South Lanarkshire,16,3773
20210707,S02002398,Whitehill,S12000029,South Lanarkshire,12,3937
20210707,S02002399,Bothwell South,S12000029,South Lanarkshire,10,3374
20210707,S02002400,Bothwell North,S12000029,South Lanarkshire,13,3113
20210707,S02002401,Uddingston and Gardenside,S12000029,South Lanarkshire,23,6700
20210707,S02002402,"Halfway, Hallside and Drumsagard",S12000029,South Lanarkshire,48,7784
20210707,S02002403,Westburn and Newton,S12000029,South Lanarkshire,30,6321
20210707,S02002404,Vicarland and Cairns,S12000029,South Lanarkshire,16,4127
20210707,S02002405,Whitlawburn and Greenlees,S12000029,South Lanarkshire,13,4605
20210707,S02002406,Cambuslang Central,S12000029,South Lanarkshire,15,3793
20210707,S02002407,"Burgh, Eastfield and Silverbank",S12000029,South Lanarkshire,17,5590
20210707,S02002408,Farme Cross and Gallowflat North,S12000029,South Lanarkshire,20,3448
20210707,S02002409,Shawfield and Clincarthill,S12000029,South Lanarkshire,15,3501
20210707,S02002410,Burnhill and Bankhead North,S12000029,South Lanarkshire,10,3308
20210707,S02002411,Bankhead South,S12000029,South Lanarkshire,10,3031
20210707,S02002412,Spittal,S12000029,South Lanarkshire,17,2795
20210707,S02002413,High Crosshill,S12000029,South Lanarkshire,16,3753
20210707,S02002414,Burnside and Springhall,S12000029,South Lanarkshire,10,4358
20210707,S02002415,Fernhill and Cathkin,S12000029,South Lanarkshire,9,4542
20210707,S02002416,Nerston and EK Landward Area,S12000029,South Lanarkshire,33,7404
20210707,S02002417,Calderwood East,S12000029,South Lanarkshire,13,3543
20210707,S02002418,Calderwood Central,S12000029,South Lanarkshire,10,3717
20210707,S02002419,Calderwood West and Nerston,S12000029,South Lanarkshire,19,4101
20210707,S02002420,St Leonards North,S12000029,South Lanarkshire,13,4820
20210707,S02002421,St Leonards South,S12000029,South Lanarkshire,19,4424
20210707,S02002422,East Mains,S12000029,South Lanarkshire,9,3092
20210707,S02002423,West Mains,S12000029,South Lanarkshire,5,2952
20210707,S02002424,Stewartfield East,S12000029,South Lanarkshire,6,2628
20210707,S02002425,Stewartfield West,S12000029,South Lanarkshire,12,4009
20210707,S02002426,"Thorntonhall, Jackton and Gardenhall",S12000029,South Lanarkshire,15,4246
20210707,S02002427,Hairmyres and Westwood West,S12000029,South Lanarkshire,4,3797
20210707,S02002428,Mossneuk and Newlandsmuir,S12000029,South Lanarkshire,,2616
20210707,S02002429,Crosshouse and Lindsayfield,S12000029,South Lanarkshire,19,5375
20210707,S02002430,Whitehills West,S12000029,South Lanarkshire,9,4034
20210707,S02002431,Greenhills,S12000029,South Lanarkshire,13,3048
20210707,S02002432,Westwood South,S12000029,South Lanarkshire,6,4156
20210707,S02002433,Westwood East,S12000029,South Lanarkshire,4,3453
20210707,S02002434,The Murray,S12000029,South Lanarkshire,6,3582
20210707,S02002435,"Birniehill, Kelvin and Whitehills East",S12000029,South Lanarkshire,5,3914
20210707,S02002436,Blane Valley,S12000030,Stirling,15,5473
20210707,S02002437,Balfron and Drymen,S12000030,Stirling,11,4493
20210707,S02002438,Kippen and Fintry,S12000030,Stirling,12,3197
20210707,S02002439,Cambusbarron,S12000030,Stirling,6,3804
20210707,S02002440,Plean and Rural SE,S12000030,Stirling,10,3113
20210707,S02002441,Cowie,S12000030,Stirling,8,2724
20210707,S02002442,Fallin,S12000030,Stirling,17,2852
20210707,S02002443,Bannockburn,S12000030,Stirling,8,3369
20210707,S02002444,Hillpark,S12000030,Stirling,10,3406
20210707,S02002445,Broomridge,S12000030,Stirling,8,5364
20210707,S02002446,Borestone,S12000030,Stirling,10,4027
20210707,S02002447,King's Park and Torbrex,S12000030,Stirling,10,4230
20210707,S02002448,Braehead,S12000030,Stirling,5,2483
20210707,S02002449,City Centre,S12000030,Stirling,12,3805
20210707,S02002450,Raploch,S12000030,Stirling,11,3609
20210707,S02002451,Cornton,S12000030,Stirling,6,3265
20210707,S02002452,Causewayhead,S12000030,Stirling,4,2852
20210707,S02002453,Bridge of Allan and University,S12000030,Stirling,14,7129
20210707,S02002454,Forth,S12000030,Stirling,7,2945
20210707,S02002455,Dunblane East,S12000030,Stirling,16,5581
20210707,S02002456,Dunblane West,S12000030,Stirling,11,4465
20210707,S02002457,Carse of Stirling,S12000030,Stirling,13,5110
20210707,S02002458,Callander and Trossachs,S12000030,Stirling,5,3705
20210707,S02002459,Highland,S12000030,Stirling,6,3209
20210707,S02002460,Whitecrook (IZ01),S12000039,West Dunbartonshire,17,3876
20210707,S02002461,Singer & Clydebank South (IZ02),S12000039,West Dunbartonshire,21,4656
20210707,S02002462,Drumry (IZ03),S12000039,West Dunbartonshire,35,5520
20210707,S02002463,Clydebank (IZ04),S12000039,West Dunbartonshire,21,4504
20210707,S02002464,Clydebank North (IZ05),S12000039,West Dunbartonshire,11,3531
20210707,S02002465,Clydebank east (IZ06),S12000039,West Dunbartonshire,32,5140
20210707,S02002466,Duntocher (IZ07),S12000039,West Dunbartonshire,13,4367
20210707,S02002467,Dalmuir (IZ08),S12000039,West Dunbartonshire,23,5438
20210707,S02002468,Kilpatrick (IZ09),S12000039,West Dunbartonshire,24,4852
20210707,S02002469,Bowling (IZ10),S12000039,West Dunbartonshire,10,4247
20210707,S02002470,Dumbarton east (IZ11),S12000039,West Dunbartonshire,24,4877
20210707,S02002471,Dumbarton (IZ12),S12000039,West Dunbartonshire,44,7055
20210707,S02002472,Dalreoch (IZ13),S12000039,West Dunbartonshire,29,5567
20210707,S02002473,Leven (IZ14),S12000039,West Dunbartonshire,26,4999
20210707,S02002474,Bonhill (IZ15),S12000039,West Dunbartonshire,32,5922
20210707,S02002475,Alexandria (IZ16),S12000039,West Dunbartonshire,10,4070
20210707,S02002476,Balloch (IZ17),S12000039,West Dunbartonshire,36,5888
20210707,S02002477,Lomond (IZ18),S12000039,West Dunbartonshire,10,4421
20210707,S02002478,Fauldhouse,S12000040,West Lothian,25,4876
20210707,S02002479,Breich Valley,S12000040,West Lothian,19,4911
20210707,S02002480,West Calder and Polbeth,S12000040,West Lothian,22,5393
20210707,S02002481,"Bellsquarry, Adambrae and Kirkton",S12000040,West Lothian,21,4787
20210707,S02002482,Bankton and Murieston,S12000040,West Lothian,15,5270
20210707,S02002483,Dedridge East,S12000040,West Lothian,19,5549
20210707,S02002484,Mid Calder and Kirknewton,S12000040,West Lothian,12,5844
20210707,S02002485,East Calder,S12000040,West Lothian,27,6316
20210707,S02002486,Pumpherston and Uphall Station,S12000040,West Lothian,14,2840
20210707,S02002487,Craigshill,S12000040,West Lothian,17,5905
20210707,S02002488,Howden,S12000040,West Lothian,22,4711
20210707,S02002489,Livingston Village and Eliburn South,S12000040,West Lothian,16,5332
20210707,S02002490,Ladywell,S12000040,West Lothian,31,4926
20210707,S02002491,Knightsridge,S12000040,West Lothian,29,5582
20210707,S02002492,Knightsridge and Deans North,S12000040,West Lothian,9,3736
20210707,S02002493,Deans,S12000040,West Lothian,5,2860
20210707,S02002494,Carmondean and Eliburn North,S12000040,West Lothian,18,5852
20210707,S02002495,Seafield,S12000040,West Lothian,5,2215
20210707,S02002496,Blackburn,S12000040,West Lothian,24,5099
20210707,S02002497,Blaeberry Hill and East Whitburn,S12000040,West Lothian,30,5971
20210707,S02002498,Whitburn Central,S12000040,West Lothian,14,4788
20210707,S02002499,"Whitburn, Croftmalloch and Greenrigg",S12000040,West Lothian,23,4673
20210707,S02002500,Armadale,S12000040,West Lothian,12,5662
20210707,S02002501,Armadale South,S12000040,West Lothian,28,6370
20210707,S02002502,"Bathgate, Wester Inch and Inchcross",S12000040,West Lothian,29,7114
20210707,S02002503,Bathgate and Boghall,S12000040,West Lothian,23,4283
20210707,S02002504,Bathgate East,S12000040,West Lothian,30,6331
20210707,S02002505,Bathgate West,S12000040,West Lothian,32,5999
20210707,S02002506,"Blackridge, Westfield and Torphichen",S12000040,West Lothian,18,3743
20210707,S02002507,Linlithgow South,S12000040,West Lothian,12,5825
20210707,S02002508,Linlithgow Bridge,S12000040,West Lothian,14,4311
20210707,S02002509,Linlithgow North,S12000040,West Lothian,8,3426
20210707,S02002510,"Winchburgh, Bridgend and Philpstoun",S12000040,West Lothian,16,5705
20210707,S02002511,Broxburn Kirkhill,S12000040,West Lothian,15,4504
20210707,S02002512,"Uphall, Dechmont and Ecclesmachan",S12000040,West Lothian,14,5556
20210707,S02002513,Broxburn South,S12000040,West Lothian,25,3883
20210707,S02002514,Broxburn East,S12000040,West Lothian,10,2952